gene_id,score
Os01g0658600,99.976776
Os04g0620066,99.976776
Os03g0616300,99.976776
Os01g0662800,99.97677
Os02g0538400,99.976746
Os05g0450600,99.97671
Os01g0634900,99.97671
Os09g0252000,99.97668
Os03g0721200,99.97668
Os09g0471900,99.976616
Os10g0495400,99.97661
Os10g0493100,99.97661
Os05g0370000,99.97659
Os02g0217800,99.97657
Os12g0566500,99.97657
Os08g0282100,99.97655
Os08g0281500,99.97655
Os01g0196600,99.97655
Os01g0908900,99.97655
Os01g0920400,99.97653
Os05g0552900,99.97651
Os05g0354300,99.9765
Os04g0105400,99.97648
Os07g0137900,99.97646
Os06g0130200,99.97646
Os08g0439000,99.97644
Os09g0564000,99.97644
Os07g0596600,99.97644
Os12g0278900,99.97643
Os01g0770100,99.97643
Os04g0405750,99.97643
Os01g0748000,99.97642
Os09g0512600,99.97639
Os03g0242100,99.97639
Os07g0108100,99.97639
Os06g0570566,99.97638
Os10g0190800,99.97636
Os03g0431800,99.97636
Os07g0635800,99.97636
Os02g0132900,99.97635
Os02g0132700,99.97635
Os03g0164800,99.97635
Os02g0131900,99.97633
Os02g0130800,99.97633
Os09g0380050,99.976326
Os11g0706100,99.9763
Os02g0207900,99.97629
Os04g0381000,99.97629
Os02g0131600,99.97626
Os01g0602200,99.97626
Os09g0299500,99.976234
Os08g0178300,99.976234
Os11g0116550,99.976234
Os04g0118700,99.97622
Os01g0795000,99.976204
Os12g0291000,99.976204
Os07g0575800,99.976204
Os01g0909000,99.976166
Os03g0391100,99.97616
Os01g0607800,99.97615
Os07g0186400,99.97615
Os12g0555400,99.97613
Os01g0295900,99.97612
Os10g0506200,99.97612
Os05g0335401,99.97611
Os06g0143500,99.97611
Os03g0146400,99.97611
Os02g0254700,99.97608
Os03g0796301,99.97606
Os04g0588200,99.97604
Os03g0381400,99.97604
Os06g0684700,99.97604
Os01g0732100,99.97604
Os07g0300200,99.97604
Os01g0887400,99.97602
Os06g0171600,99.976
Os01g0183000,99.97598
Os05g0554500,99.97598
Os04g0621500,99.975975
Os08g0106300,99.97596
Os02g0719100,99.97595
Os05g0212400,99.97595
Os12g0134900,99.97595
Os02g0588300,99.975945
Os02g0456000,99.975945
Os07g0472400,99.97591
Os12g0273800,99.97589
Os08g0320400,99.97589
Os04g0389901,99.97589
Os01g0773200,99.97585
Os06g0184700,99.97585
Os12g0207600,99.97585
Os06g0634600,99.97585
Os12g0636400,99.975845
Os09g0371800,99.97584
Os12g0528300,99.97582
Os09g0421600,99.975815
Os01g0577300,99.975815
Os11g0440200,99.97581
Os04g0467700,99.9758
Os01g0263400,99.97577
Os03g0139600,99.97575
Os01g0827200,99.97574
Os08g0153200,99.97573
Os06g0589700,99.97572
Os01g0353400,99.97571
Os01g0183500,99.97569
Os04g0111225,99.97569
Os04g0664500,99.97568
Os03g0413850,99.97566
Os06g0715400,99.97565
Os08g0564300,99.97565
Os01g0909051,99.97565
Os06g0153400,99.97565
Os02g0554300,99.97565
Os03g0140200,99.97563
Os05g0148900,99.975624
Os05g0148800,99.975624
Os05g0567900,99.9756
Os10g0170700,99.97556
Os01g0750800,99.975555
Os03g0377600,99.975555
Os05g0278950,99.97551
Os03g0111700,99.97551
Os03g0696300,99.975494
Os09g0275400,99.97546
Os01g0814200,99.97546
Os04g0513301,99.97541
Os06g0597500,99.97539
Os06g0714200,99.97539
Os05g0279300,99.97538
Os02g0670700,99.97533
Os01g0720300,99.97531
Os01g0804900,99.97529
Os04g0129900,99.97528
Os08g0499900,99.975266
Os09g0565100,99.975266
Os06g0312600,99.975266
Os12g0291033,99.97525
Os06g0264200,99.97525
Os01g0266000,99.97524
Os12g0612600,99.975235
Os06g0639100,99.97523
Os10g0106600,99.975204
Os09g0277600,99.97518
Os08g0163100,99.97518
Os10g0350800,99.97518
Os10g0422700,99.97517
Os12g0423313,99.97515
Os03g0639233,99.97515
Os09g0347500,99.97515
Os12g0423484,99.97512
Os01g0535100,99.97512
Os05g0536600,99.975075
Os07g0161100,99.975075
Os12g0290100,99.97505
Os11g0194000,99.97502
Os05g0535400,99.97502
Os01g0828200,99.97502
Os01g0899100,99.975006
Os03g0135200,99.97499
Os10g0464500,99.97499
Os06g0339800,99.974976
Os05g0436500,99.974976
Os05g0475300,99.974976
Os09g0410125,99.97496
Os07g0444000,99.9749
Os02g0714300,99.97489
Os08g0369800,99.97489
Os04g0415100,99.97489
Os03g0844700,99.97488
Os06g0166000,99.97486
Os12g0574900,99.974846
Os02g0773400,99.97483
Os03g0805500,99.97483
Os02g0324300,99.97483
Os12g0608600,99.97483
Os02g0123300,99.9748
Os06g0114300,99.9748
Os03g0692300,99.974785
Os08g0371608,99.974785
Os01g0375500,99.97477
Os08g0326500,99.97477
Os03g0181675,99.97475
Os01g0804400,99.974724
Os05g0459700,99.97468
Os11g0462900,99.97468
Os01g0357800,99.97466
Os11g0116200,99.97464
Os04g0625200,99.97463
Os02g0286700,99.97458
Os03g0335600,99.97458
Os02g0148300,99.97457
Os05g0493050,99.97456
Os02g0132800,99.97456
Os08g0263000,99.97454
Os05g0485600,99.97454
Os11g0507400,99.97454
Os11g0171400,99.97454
Os10g0411700,99.974525
Os11g0126800,99.97451
Os04g0448700,99.97449
Os09g0445900,99.974464
Os06g0215400,99.97444
Os11g0108932,99.974434
Os03g0788000,99.97441
Os07g0611700,99.97441
Os07g0626900,99.97441
Os07g0612200,99.9744
Os01g0644600,99.9744
Os03g0787800,99.9744
Os03g0183600,99.97436
Os02g0725600,99.97434
Os02g0467700,99.97431
Os01g0627600,99.974304
Os02g0102300,99.974304
Os05g0513200,99.97426
Os02g0740700,99.974236
Os03g0181750,99.97423
Os01g0967100,99.9742
Os05g0299200,99.9742
Os06g0184766,99.9742
Os06g0162550,99.974174
Os08g0323800,99.974174
Os03g0116000,99.97417
Os04g0573900,99.97415
Os10g0344000,99.974144
Os04g0544400,99.97414
Os05g0535600,99.97414
Os01g0907300,99.974106
Os12g0125500,99.974106
Os03g0241800,99.9741
Os02g0728700,99.9741
Os07g0421600,99.97408
Os03g0119700,99.97408
Os11g0258800,99.97408
Os10g0578000,99.97408
Os01g0575701,99.97407
Os03g0218100,99.97406
Os08g0153000,99.97405
Os10g0558150,99.97405
Os06g0728902,99.974045
Os12g0134000,99.97404
Os02g0757700,99.97402
Os01g0269000,99.973976
Os01g0576100,99.973976
Os09g0539400,99.97397
Os10g0375700,99.97395
Os09g0463900,99.97395
Os08g0477900,99.97395
Os09g0104200,99.97394
Os11g0183800,99.97394
Os04g0270100,99.97392
Os05g0303700,99.97391
Os11g0671200,99.97389
Os11g0671700,99.97389
Os02g0120300,99.97388
Os03g0732000,99.97387
Os11g0680200,99.97387
Os01g0248701,99.97387
Os01g0572700,99.97384
Os07g0251301,99.97384
Os08g0250300,99.97382
Os09g0113000,99.97382
Os04g0505700,99.97382
Os02g0674700,99.9738
Os10g0558100,99.973785
Os02g0177500,99.97378
Os05g0445500,99.97375
Os04g0246650,99.97374
Os01g0856600,99.97373
Os10g0116000,99.97372
Os07g0187400,99.97371
Os10g0558125,99.973694
Os04g0519925,99.973694
Os05g0181200,99.973694
Os03g0813700,99.973694
Os01g0672500,99.97369
Os02g0282000,99.97367
Os03g0213400,99.97367
Os07g0419000,99.97366
Os08g0195800,99.97366
Os04g0464500,99.973656
Os03g0144000,99.97365
Os03g0789466,99.97364
Os02g0751900,99.973625
Os05g0164100,99.97362
Os02g0456500,99.97361
Os08g0195900,99.97361
Os08g0195500,99.97361
Os08g0193600,99.97361
Os08g0191300,99.97361
Os08g0195200,99.97361
Os08g0195000,99.97361
Os08g0193200,99.97361
Os01g0728200,99.973595
Os08g0194100,99.973595
Os02g0187000,99.973595
Os08g0406400,99.973595
Os08g0193300,99.97358
Os09g0380000,99.97358
Os11g0101200,99.973564
Os01g0728250,99.97354
Os02g0137700,99.97354
Os01g0771800,99.97354
Os06g0534800,99.97353
Os12g0582700,99.973526
Os01g0143900,99.973526
Os08g0154900,99.97352
Os01g0830900,99.97351
Os01g0939400,99.973495
Os01g0740600,99.97349
Os01g0728300,99.97348
Os08g0443150,99.973465
Os07g0602100,99.97344
Os01g0533250,99.97344
Os07g0495900,99.973434
Os01g0740650,99.973434
Os10g0412050,99.973404
Os05g0368700,99.973404
Os07g0491800,99.97338
Os08g0290100,99.97336
Os04g0390000,99.97334
Os07g0507700,99.97331
Os12g0108500,99.97331
Os06g0137300,99.973305
Os04g0442800,99.9733
Os01g0819800,99.97329
Os01g0771600,99.97329
Os07g0520300,99.973274
Os02g0706900,99.973274
Os06g0332400,99.97326
Os05g0105200,99.97326
Os08g0369700,99.97325
Os05g0233000,99.97323
Os04g0519900,99.97323
Os05g0107300,99.97322
Os06g0101100,99.97321
Os08g0264700,99.97321
Os06g0474000,99.973206
Os05g0308900,99.973206
Os11g0210600,99.973206
Os01g0275200,99.97317
Os06g0208151,99.97316
Os09g0101100,99.97313
Os11g0489600,99.97313
Os11g0102800,99.97313
Os11g0687900,99.973114
Os01g0585400,99.97308
Os05g0277300,99.97308
Os07g0608900,99.973076
Os01g0322300,99.97307
Os06g0536600,99.97305
Os01g0388500,99.97303
Os02g0164800,99.97303
Os02g0281150,99.97303
Os07g0608800,99.97303
Os11g0637300,99.973015
Os04g0172440,99.973015
Os05g0404600,99.973015
Os09g0477900,99.97301
Os06g0515200,99.973
Os01g0168800,99.973
Os02g0658400,99.973
Os01g0220200,99.972984
Os02g0616300,99.97296
Os04g0682400,99.97296
Os01g0209500,99.97295
Os07g0624100,99.972946
Os03g0283800,99.97294
Os08g0478700,99.972916
Os06g0488600,99.972916
Os03g0626500,99.97291
Os01g0897500,99.9729
Os01g0101150,99.9729
Os06g0694300,99.9729
Os04g0507400,99.97289
Os08g0205000,99.97289
Os06g0175900,99.97287
Os01g0350500,99.972855
Os11g0505400,99.972855
Os08g0193500,99.972824
Os04g0405700,99.97282
Os01g0631200,99.97281
Os11g0159000,99.97279
Os05g0551100,99.972786
Os10g0396666,99.972786
Os02g0179900,99.97277
Os10g0498700,99.97277
Os06g0523701,99.97277
Os02g0221800,99.97275
Os11g0693900,99.97274
Os07g0639600,99.97273
Os01g0581900,99.972725
Os02g0724600,99.97269
Os09g0551300,99.97269
Os09g0453600,99.97267
Os06g0155600,99.97267
Os02g0658500,99.97267
Os09g0434200,99.97266
Os03g0805600,99.97264
Os09g0396300,99.97262
Os01g0226500,99.97261
Os04g0121300,99.972565
Os01g0627400,99.97252
Os02g0174300,99.97248
Os08g0337700,99.97248
Os03g0187500,99.972466
Os07g0662600,99.97246
Os02g0462401,99.97246
Os11g0668650,99.97246
Os03g0341200,99.97244
Os07g0409600,99.97242
Os07g0690900,99.97241
Os04g0588700,99.97239
Os04g0249600,99.97238
Os07g0693900,99.97235
Os11g0137400,99.97235
Os05g0315100,99.97235
Os04g0490000,99.97233
Os08g0557500,99.97232
Os03g0759000,99.9723
Os12g0209000,99.9723
Os01g0238500,99.97229
Os01g0888500,99.97229
Os05g0104650,99.97228
Os02g0191000,99.97228
Os04g0370300,99.97228
Os01g0151200,99.97226
Os11g0668100,99.97222
Os01g0927200,99.97221
Os02g0325300,99.972206
Os01g0589300,99.9722
Os03g0825400,99.972176
Os08g0423500,99.97217
Os07g0243100,99.97216
Os11g0101400,99.97216
Os01g0743300,99.97215
Os01g0740500,99.97215
Os01g0164400,99.97215
Os12g0101200,99.97215
Os05g0588100,99.97213
Os05g0129100,99.97212
Os12g0606400,99.97211
Os07g0644000,99.9721
Os05g0408800,99.9721
Os10g0510700,99.97208
Os07g0635200,99.972046
Os04g0644466,99.972046
Os12g0609900,99.97203
Os01g0762400,99.97203
Os08g0157100,99.97203
Os06g0548200,99.97202
Os04g0450400,99.97202
Os03g0143300,99.97199
Os06g0355900,99.971954
Os04g0193900,99.971954
Os04g0273900,99.971954
Os04g0193200,99.971954
Os04g0503800,99.97195
Os07g0470300,99.97193
Os12g0112200,99.97193
Os01g0218100,99.97191
Os02g0290000,99.9719
Os06g0540200,99.97189
Os09g0568900,99.97187
Os10g0390500,99.97187
Os06g0127200,99.97187
Os02g0272850,99.97186
Os06g0224500,99.97186
Os02g0272701,99.97186
Os12g0552300,99.97186
Os10g0463100,99.97185
Os02g0462300,99.971825
Os01g0711400,99.971825
Os03g0428400,99.971825
Os09g0512000,99.97182
Os06g0611900,99.971794
Os08g0537500,99.97177
Os08g0206800,99.97177
Os06g0663100,99.97176
Os01g0338100,99.97173
Os02g0516800,99.97173
Os12g0552700,99.97173
Os04g0413000,99.97164
Os05g0563100,99.971634
Os02g0533000,99.97162
Os07g0212200,99.97162
Os08g0525300,99.97162
Os04g0683700,99.97157
Os07g0681000,99.97157
Os06g0483900,99.97157
Os08g0404400,99.97156
Os07g0136800,99.97156
Os06g0187300,99.97155
Os12g0633700,99.97154
Os04g0508500,99.971535
Os02g0666700,99.9715
Os12g0263600,99.97145
Os09g0465400,99.97143
Os01g0870201,99.97143
Os02g0807000,99.971405
Os06g0600800,99.971405
Os01g0857300,99.971375
Os01g0311400,99.97137
Os12g0612625,99.97137
Os08g0363800,99.97136
Os08g0266600,99.97136
Os06g0301300,99.97136
Os05g0235701,99.97133
Os11g0612950,99.97133
Os03g0432200,99.97133
Os02g0596300,99.9713
Os01g0235400,99.9713
Os11g0237400,99.97128
Os10g0390600,99.971275
Os08g0404350,99.97122
Os02g0511800,99.9712
Os07g0461900,99.971176
Os02g0786400,99.971176
Os04g0681950,99.97115
Os11g0267300,99.97115
Os12g0533600,99.97112
Os04g0121100,99.97111
Os11g0346016,99.97107
Os11g0379251,99.97107
Os03g0823900,99.97107
Os04g0481100,99.971054
Os12g0203500,99.97103
Os04g0101800,99.97094
Os08g0379200,99.97088
Os04g0397500,99.97084
Os02g0280100,99.97084
Os12g0143300,99.970825
Os07g0490800,99.97081
Os02g0471100,99.9708
Os01g0275500,99.970764
Os03g0252700,99.97076
Os03g0252750,99.97075
Os01g0663800,99.97072
Os05g0581800,99.97071
Os08g0470700,99.97071
Os01g0179300,99.97071
Os02g0208650,99.97067
Os06g0146100,99.97067
Os04g0686500,99.97067
Os02g0817900,99.97066
Os11g0544900,99.97065
Os02g0120200,99.97063
Os09g0376700,99.97062
Os02g0732700,99.97062
Os02g0798800,99.97062
Os11g0545000,99.97061
Os06g0127300,99.97061
Os03g0140650,99.970535
Os03g0246800,99.97052
Os01g0303600,99.9705
Os03g0624900,99.97048
Os01g0191150,99.97046
Os08g0113200,99.970436
Os03g0371400,99.97041
Os05g0381301,99.97041
Os05g0272001,99.97041
Os01g0153250,99.97041
Os03g0360300,99.970406
Os12g0102100,99.970406
Os04g0251262,99.9704
Os09g0315200,99.9704
Os03g0584050,99.9704
Os03g0107100,99.97039
Os07g0546600,99.97036
Os03g0371300,99.97035
Os03g0243800,99.970345
Os07g0638100,99.97032
Os12g0511500,99.970276
Os02g0636400,99.970276
Os12g0142850,99.97026
Os05g0350150,99.97026
Os01g0813000,99.97025
Os04g0192775,99.97023
Os02g0138600,99.97023
Os02g0144800,99.97023
Os12g0627801,99.97023
Os10g0374300,99.97022
Os02g0143500,99.97022
Os02g0108900,99.97022
Os08g0241800,99.97022
Os02g0146800,99.97022
Os02g0108400,99.97022
Os02g0144200,99.970215
Os02g0107400,99.970215
Os08g0459100,99.970215
Os05g0474500,99.970184
Os11g0482100,99.97018
Os08g0109600,99.97018
Os10g0495466,99.97018
Os10g0495433,99.97018
Os07g0175750,99.97018
Os03g0375900,99.9701
Os07g0108000,99.97008
Os05g0407900,99.97008
Os06g0305200,99.97008
Os01g0589400,99.97005
Os01g0773000,99.96998
Os06g0535900,99.96998
Os08g0545700,99.96996
Os08g0109000,99.96993
Os02g0294000,99.96992
Os06g0335101,99.96992
Os02g0697500,99.96991
Os03g0747600,99.9699
Os02g0761400,99.96987
Os06g0174800,99.96984
Os02g0704966,99.96984
Os01g0147200,99.969826
Os03g0223800,99.96982
Os06g0174900,99.96982
Os01g0951500,99.969795
Os02g0307900,99.969795
Os02g0248200,99.969795
Os11g0580500,99.96979
Os11g0695900,99.96977
Os01g0899425,99.96977
Os07g0141900,99.96975
Os07g0192900,99.96975
Os06g0165300,99.96975
Os06g0105600,99.96975
Os11g0295000,99.9697
Os02g0730050,99.96969
Os03g0240900,99.969666
Os06g0536100,99.96966
Os04g0283900,99.96965
Os01g0143700,99.96964
Os11g0663100,99.96962
Os03g0301600,99.96961
Os02g0313900,99.969604
Os03g0172300,99.969604
Os11g0665000,99.969604
Os11g0664800,99.9696
Os03g0172400,99.9696
Os12g0140266,99.96958
Os05g0574800,99.96956
Os08g0194000,99.96956
Os04g0120300,99.96952
Os02g0562100,99.96952
Os08g0427500,99.96952
Os03g0278700,99.96951
Os03g0381100,99.969475
Os10g0131100,99.96947
Os05g0107000,99.96945
Os01g0806000,99.96945
Os06g0700000,99.96944
Os11g0207700,99.9694
Os02g0745000,99.96936
Os06g0182300,99.96936
Os01g0844700,99.96935
Os02g0668400,99.96935
Os05g0355133,99.96935
Os06g0155200,99.96933
Os08g0110100,99.96931
Os05g0350900,99.96929
Os07g0203800,99.96926
Os08g0158400,99.96926
Os04g0266700,99.96921
Os11g0539800,99.96921
Os01g0939000,99.96918
Os07g0554100,99.96918
Os02g0162733,99.96916
Os07g0554600,99.96916
Os06g0667500,99.96916
Os06g0271600,99.969154
Os08g0350200,99.969124
Os12g0526600,99.96911
Os10g0406200,99.96911
Os12g0131000,99.96911
Os06g0622800,99.96911
Os01g0101900,99.969086
Os06g0611600,99.969086
Os11g0244300,99.96905
Os02g0140500,99.96905
Os02g0139500,99.96903
Os07g0472100,99.969
Os08g0326100,99.968994
Os06g0534950,99.96899
Os03g0856100,99.96895
Os09g0478600,99.96895
Os08g0424200,99.96894
Os09g0468800,99.96893
Os05g0241300,99.96892
Os07g0295800,99.96891
Os04g0450300,99.9689
Os03g0188500,99.968864
Os05g0479800,99.968864
Os04g0116900,99.96882
Os02g0248100,99.96882
Os11g0606200,99.96882
Os01g0374501,99.9688
Os10g0477800,99.9688
Os06g0696566,99.96879
Os08g0439900,99.96879
Os06g0696500,99.96879
Os04g0625350,99.968765
Os04g0660600,99.96869
Os01g0612000,99.96869
Os11g0479232,99.96866
Os04g0374200,99.96866
Os01g0278950,99.96865
Os02g0781600,99.96861
Os06g0597600,99.9686
Os03g0253200,99.96859
Os12g0583000,99.96857
Os03g0436300,99.96857
Os05g0449200,99.96857
Os08g0425100,99.96853
Os02g0676500,99.96851
Os01g0791033,99.968506
Os07g0575900,99.9685
Os10g0574500,99.96847
Os03g0431100,99.96846
Os07g0138700,99.96844
Os01g0109300,99.96844
Os01g0583300,99.96844
Os05g0403400,99.96843
Os05g0503300,99.968414
Os07g0635700,99.968414
Os06g0225100,99.96841
Os06g0483200,99.96841
Os06g0225200,99.96841
Os06g0707733,99.96837
Os01g0359600,99.96836
Os10g0138700,99.96829
Os10g0473800,99.968254
Os01g0232300,99.968254
Os07g0184633,99.968185
Os08g0537800,99.96817
Os11g0664500,99.968155
Os02g0140400,99.968155
Os07g0613000,99.96813
Os02g0730100,99.96813
Os03g0719000,99.96813
Os10g0501200,99.968124
Os07g0583000,99.96808
Os12g0430000,99.96807
Os08g0360300,99.96806
Os02g0140200,99.968056
Os07g0407300,99.968056
Os01g0382200,99.96803
Os07g0585600,99.96801
Os01g0812500,99.96801
Os04g0658600,99.967995
Os03g0850800,99.96795
Os09g0450300,99.96794
Os03g0359100,99.96794
Os07g0189700,99.96794
Os02g0157600,99.9679
Os05g0462400,99.9679
Os07g0517300,99.967896
Os08g0196200,99.967865
Os08g0224800,99.9678
Os12g0633501,99.9678
Os09g0473800,99.967766
Os05g0409400,99.96776
Os10g0520900,99.96772
Os01g0805000,99.96771
Os02g0709000,99.96771
Os02g0730200,99.96767
Os03g0621650,99.96764
Os05g0102500,99.96764
Os08g0350700,99.96764
Os02g0197750,99.96764
Os12g0134300,99.967636
Os11g0435500,99.967636
Os06g0623700,99.96762
Os05g0200400,99.96759
Os01g0178700,99.96758
Os04g0107200,99.96758
Os05g0313500,99.96758
Os09g0446500,99.96754
Os11g0608000,99.967514
Os02g0789700,99.96751
Os01g0763200,99.96751
Os08g0364100,99.96746
Os12g0209300,99.96744
Os05g0526600,99.967415
Os02g0248440,99.967415
Os02g0793100,99.96741
Os12g0127600,99.96738
Os08g0499700,99.96738
Os12g0103580,99.96738
Os05g0345100,99.96736
Os12g0423826,99.967316
Os04g0385600,99.967316
Os09g0468300,99.96729
Os02g0578500,99.967285
Os02g0503100,99.96728
Os11g0688000,99.96725
Os01g0166300,99.96725
Os01g0873300,99.96723
Os08g0411100,99.96721
Os11g0175900,99.96721
Os10g0356000,99.96721
Os04g0505000,99.96719
Os05g0495000,99.967186
Os02g0272200,99.96718
Os02g0749800,99.96716
Os02g0563000,99.967155
Os02g0167000,99.96714
Os04g0602200,99.96713
Os12g0273700,99.96712
Os06g0300200,99.96712
Os05g0110300,99.96712
Os04g0485500,99.9671
Os01g0730900,99.9671
Os10g0397066,99.96709
Os08g0246500,99.96709
Os06g0686500,99.96709
Os09g0560100,99.96707
Os11g0287100,99.96707
Os04g0625300,99.96706
Os07g0597500,99.96703
Os08g0445500,99.967026
Os12g0577600,99.96702
Os01g0959600,99.96702
Os01g0823550,99.967
Os02g0286350,99.96698
Os04g0500400,99.96698
Os06g0299600,99.96697
Os06g0678700,99.96694
Os05g0359500,99.96691
Os01g0946100,99.966896
Os04g0649200,99.96688
Os02g0614600,99.96687
Os03g0359000,99.96687
Os01g0616600,99.96677
Os01g0968600,99.96675
Os06g0223000,99.96675
Os08g0457901,99.966705
Os03g0647500,99.9667
Os02g0173100,99.96666
Os12g0613100,99.96664
Os01g0645775,99.96661
Os07g0693650,99.96659
Os12g0511600,99.96658
Os07g0658500,99.96657
Os03g0666300,99.96656
Os10g0396400,99.96656
Os02g0223600,99.96656
Os11g0702600,99.96656
Os02g0223300,99.966545
Os02g0771500,99.966545
Os02g0216100,99.96654
Os07g0172600,99.96653
Os06g0534900,99.96652
Os03g0374800,99.96652
Os02g0785900,99.966515
Os04g0213500,99.9665
Os03g0367350,99.966484
Os06g0298700,99.96646
Os02g0607100,99.96646
Os07g0176200,99.96646
Os02g0456800,99.96645
Os10g0436800,99.96644
Os01g0143300,99.96644
Os02g0821800,99.96644
Os02g0805700,99.966415
Os03g0268100,99.966415
Os02g0120900,99.966415
Os05g0580800,99.966354
Os11g0229100,99.966324
Os10g0421800,99.966286
Os01g0815900,99.966286
Os01g0532400,99.96628
Os03g0784300,99.96628
Os02g0282500,99.96628
Os07g0141600,99.96626
Os07g0454400,99.96626
Os03g0665950,99.966225
Os01g0705700,99.966225
Os07g0617800,99.966225
Os06g0184866,99.96621
Os01g0536466,99.96618
Os11g0231800,99.96618
Os11g0462500,99.96616
Os07g0190150,99.96616
Os04g0460500,99.96615
Os06g0335900,99.96615
Os04g0444200,99.96613
Os07g0190033,99.96613
Os02g0177800,99.966125
Os04g0122300,99.966125
Os11g0669300,99.966125
Os03g0357500,99.966125
Os08g0360700,99.966125
Os07g0655800,99.9661
Os08g0193100,99.96609
Os09g0376800,99.96608
Os05g0528000,99.96608
Os02g0609800,99.96606
Os02g0600266,99.96604
Os11g0668600,99.96604
Os09g0309600,99.96602
Os03g0431200,99.96602
Os01g0362000,99.965965
Os02g0150700,99.96593
Os06g0299200,99.96592
Os08g0482100,99.965904
Os07g0689400,99.96583
Os04g0504000,99.96579
Os07g0609550,99.96578
Os11g0228800,99.96578
Os09g0482660,99.96578
Os03g0302700,99.965775
Os07g0657200,99.965744
Os09g0520800,99.965706
Os12g0618300,99.96568
Os11g0707900,99.96566
Os01g0727840,99.965645
Os05g0583500,99.965645
Os07g0588100,99.96564
Os06g0257700,99.9656
Os02g0178600,99.9656
Os08g0517700,99.96559
Os01g0274100,99.96556
Os08g0409900,99.96551
Os10g0117000,99.96551
Os03g0778000,99.96549
Os07g0491900,99.96549
Os02g0796700,99.965485
Os07g0645500,99.96546
Os05g0147150,99.965416
Os03g0375300,99.965416
Os04g0423100,99.9654
Os02g0551400,99.9654
Os05g0163250,99.965385
Os01g0852400,99.965385
Os01g0694400,99.965355
Os11g0209050,99.965355
Os02g0105100,99.96534
Os06g0335975,99.96533
Os02g0280250,99.96533
Os03g0153500,99.96531
Os02g0655700,99.9653
Os04g0543600,99.9653
Os03g0738000,99.965225
Os04g0182300,99.965225
Os01g0795400,99.96521
Os03g0153100,99.9652
Os05g0375600,99.96518
Os02g0666900,99.96518
Os01g0695300,99.96516
Os05g0529600,99.965126
Os12g0156866,99.965126
Os09g0548767,99.96511
Os08g0410500,99.96511
Os01g0303200,99.96511
Os09g0371100,99.96511
Os09g0371200,99.965096
Os06g0300000,99.965096
Os07g0208900,99.965096
Os01g0868900,99.96507
Os01g0932400,99.96507
Os04g0620800,99.96505
Os12g0298950,99.965034
Os03g0850500,99.96503
Os02g0448600,99.96499
Os02g0214300,99.96498
Os02g0761700,99.964966
Os10g0572000,99.96495
Os08g0364900,99.96494
Os06g0167000,99.96494
Os03g0281300,99.964935
Os01g0155400,99.964935
Os05g0162200,99.96492
Os06g0142050,99.9649
Os01g0115200,99.96487
Os11g0549680,99.96486
Os05g0435800,99.96485
Os04g0485700,99.96485
Os11g0575200,99.96485
Os01g0193900,99.96483
Os02g0726700,99.96481
Os02g0731700,99.96481
Os05g0563050,99.96479
Os07g0686500,99.964745
Os03g0321500,99.964745
Os03g0119500,99.96474
Os04g0146800,99.96474
Os12g0163100,99.96473
Os01g0741200,99.9647
Os01g0945100,99.964676
Os01g0945700,99.964676
Os01g0945600,99.96467
Os03g0155000,99.96464
Os02g0699900,99.964615
Os12g0547600,99.964615
Os01g0648500,99.96461
Os02g0596100,99.96456
Os01g0868800,99.96454
Os12g0427600,99.9645
Os02g0559500,99.96448
Os02g0767600,99.96448
Os05g0372200,99.96443
Os11g0123033,99.96443
Os11g0155500,99.96443
Os12g0586400,99.96441
Os10g0344600,99.96441
Os07g0692800,99.96437
Os01g0698900,99.96436
Os12g0512000,99.96435
Os04g0370500,99.96433
Os06g0664100,99.96428
Os09g0372700,99.96428
Os07g0665300,99.96427
Os04g0497700,99.96425
Os01g0758000,99.96423
Os03g0292200,99.96421
Os01g0269800,99.96417
Os02g0162766,99.96417
Os02g0471300,99.96417
Os12g0481400,99.96416
Os05g0468500,99.96413
Os01g0945200,99.9641
Os01g0827700,99.964096
Os05g0359833,99.96406
Os04g0453950,99.96404
Os01g0265900,99.96404
Os03g0256800,99.96402
Os01g0370200,99.96398
Os03g0798101,99.96395
Os03g0109650,99.96395
Os02g0743100,99.96395
Os06g0537100,99.96389
Os07g0101200,99.96389
Os07g0194675,99.96387
Os07g0147550,99.96385
Os05g0144000,99.96377
Os11g0157600,99.963745
Os06g0108900,99.96372
Os02g0561500,99.963715
Os06g0136500,99.9637
Os02g0255700,99.963684
Os12g0289600,99.96366
Os11g0507200,99.963646
Os12g0262400,99.963646
Os02g0832900,99.96362
Os09g0327575,99.963615
Os07g0404300,99.96358
Os07g0499300,99.963524
Os08g0120200,99.96351
Os01g0844900,99.963486
Os03g0824100,99.963455
Os09g0535500,99.963425
Os10g0130600,99.96342
Os04g0469500,99.963394
Os02g0249300,99.963356
Os03g0669800,99.96328
Os02g0100900,99.96327
Os05g0540800,99.96319
Os06g0537300,99.96319
Os02g0710800,99.96318
Os02g0832150,99.96316
Os11g0125900,99.96316
Os11g0146750,99.96316
Os05g0409600,99.96316
Os01g0213100,99.96316
Os01g0311100,99.96314
Os01g0812600,99.96314
Os09g0542600,99.963135
Os11g0154900,99.963135
Os04g0585300,99.96312
Os10g0443400,99.963104
Os04g0184500,99.963104
Os05g0345175,99.963104
Os02g0505232,99.96309
Os01g0162101,99.96307
Os03g0375966,99.96307
